2019,23,07,23132,1,21,21,17600,18200,12320000,12740000,01,01
2019,23,07,23132,1,22,21,16020,14470,11748000,10129000,01,01
2019,23,07,23132,1,22,25,13800,12600,10120000,10500000,01,01
2019,23,07,23132,1,25,25,13100,13090,10916666.666666666,10908333.333333334,01,01
2019,23,07,23132,2,101,108,4036,3732,6793933.333333335,6717600,01,01
2019,23,07,23132,2,109,110,3950,3720,7175833.333333333,6820000,01,01
2019,23,07,23132,2,117,119,3074,3092,5994299.999999999,6132466.666666665,01,01
2019,23,07,23132,2,153,155,3045,3036,7764750,7843000,01,01
2019,23,07,23132,2,99,101,3809,3816,6284850,6423600.000000001,01,01
2019,24,05,21130,*,11,11,18320,17150,11195555.555555558,10480555.555555556,02,02
2019,24,05,21130,*,13,13,10585,11343,7644722.222222223,8192166.666666667,07,07
2019,24,05,21130,*,14,13,15220,16253,11837777.777777776,11738277.777777778,01,01
2019,24,05,21130,*,9,9,20881,21304,10440500,10652000,01,01
2019,24,06,21130,*,11,11,19895,18824,12158055.555555558,11503555.555555558,01,01
2019,24,06,21130,*,11,12,14356,13748,8773111.11111111,9165333.333333334,07,07
2019,24,06,21130,*,12,12,18408,19556,12272000,13037333.333333334,01,01
2019,24,06,21130,*,14,13,11328,14528,8810666.666666666,10492444.444444446,02,02
2019,24,06,23132,1,19,20,15530,15420,9835666.666666666,10280000,01,01
2019,24,06,23132,1,20,18,13490,14000,8993333.333333334,8400000,01,01
2019,24,06,23132,1,22,21,15200,14700,11146666.666666666,10290000,01,01
2019,24,06,23132,1,29,26,7043,7212,6808233.333333332,6250400,12,12
2019,24,06,23132,1,30,28,5722,5088,5722000,4748800,07,07
2019,24,06,23132,1,31,29,9274,10012,9583133.333333332,9678266.666666668,01,01
2019,24,07,21130,*,12,12,12360,12750,8240000,8500000,05,05
2019,24,07,21130,*,12,12,15500,16140,10333333.333333334,10760000,01,01
2019,24,07,23132,1,18,20,10240,11410,6144000,7606666.666666667,07,07
2019,24,07,23132,1,21,21,12400,12900,8680000,9030000,01,01
2019,24,07,23132,1,21,23,6670,7110,4669000,5451000,07,07
2019,24,07,23132,1,23,24,10880,9300,8341333.333333333,7440000,05,05
2019,24,07,23132,1,23,24,11200,11700,8586666.666666666,9360000,01,01
2019,24,07,23132,1,24,23,11032,12066,8825600.000000002,9250600,01,01
2019,24,07,23132,1,27,25,5115,5762,4603500,4801666.666666667,10,10
2019,24,07,23132,1,28,26,6883,7548,6424133.333333332,6541600,12,12
2019,25,02,23132,1,22,26,10370,8910,7604666.666666667,7722000,01,01
2019,25,03,21130,*,10,10,16228,17077,9015555.555555554,9487222.222222222,01,01
2019,25,03,21130,*,10,9,15425,16020,8569444.444444446,8010000,01,01
2019,25,04,23132,1,46,47,4620,4960,7084000,7770666.666666667,01,01
2019,25,05,21130,*,11,12,15116,14878,9237555.555555556,9918666.666666666,01,01
2019,25,05,21130,*,9,10,24446,23980,12223000,13322222.222222222,01,01
2019,25,06,21130,*,12,12,17140,14880,11426666.666666666,9920000,01,01
2019,25,06,21130,*,8,8,13484,10966,5992888.888888889,4873777.777777778,12,12
2019,25,06,23132,1,15,18,18612,9683,9306000,5809799.999999999,01,01
2019,25,06,23132,1,17,18,12787,12055,7245966.666666667,7233000,01,01
2019,25,06,23132,1,20,21,10100,9980,6733333.333333333,6986000,01,01
2019,25,06,23132,1,29,30,6622,6713,6401266.666666668,6713000,01,01
2019,25,07,21130,*,10,10,15570,15785,8650000,8769444.444444446,02,02
2019,25,07,21130,*,11,12,20260,19570,12381111.11111111,13046666.666666666,01,01
2019,25,07,21130,*,13,12,10222,16472,7382555.555555556,10981333.333333334,12,01
2019,25,07,21130,*,8,8,21100,22320,9377777.777777778,9920000,01,01
2019,25,07,23132,1,14,19,4865,3854,2270333.3333333335,2440866.6666666665,12,12
2019,25,07,23132,1,18,17,12160,11970,7296000,6783000,01,01
2019,25,07,23132,1,24,22,8878,9588,7102399.999999999,7031200,01,01
2019,25,07,23132,1,39,45,5794,5531,7532200,8296500,01,01
2019,26,03,21130,*,19,16,11810,12570,12466111.11111111,11173333.333333334,01,01
2019,26,03,21130,*,7,7,20910,20110,8131666.666666667,7820555.555555555,12,12
2019,26,03,23132,1,25,27,15385,16162,12820833.333333334,14545800,01,01
2019,26,03,23132,1,52,36,4065,12150,7046000,14580000,12,01
2019,26,05,21130,*,10,10,25150,24870,13972222.222222224,13816666.666666666,01,01
2019,26,05,21130,*,12,11,17650,17950,11766666.666666666,10969444.444444442,01,01
2019,26,05,21130,*,14,14,10500,9980,8166666.666666667,7762222.222222221,12,12
2019,26,05,23132,1,32,34,8910,8640,9504000,9792000,01,01
2019,26,05,23132,1,40,43,5230,5110,6973333.333333333,7324333.333333333,01,01
2019,26,06,21130,*,10,8,16220,14310,9011111.111111112,6360000,01,01
2019,26,06,21130,*,11,10,18720,17460,11440000,9700000,01,04
2019,26,06,21130,*,8,8,16590,16850,7373333.333333333,7488888.888888889,12,12
2019,26,06,23132,1,13,17,9837,9910,4262700,5615666.666666667,04,04
2019,26,06,23132,1,22,17,12720,13950,9328000,7905000,01,12
2019,26,06,23132,1,29,30,7845,7910,7583500,7910000,01,01
2019,26,06,23132,1,41,37,6930,6990,9471000,8621000,01,01
2019,26,07,21130,*,10,9,18750,19270,10416666.666666666,9635000,01,01
2019,26,07,21130,*,14,11,15190,16080,11814444.444444442,9826666.666666666,01,02
2019,26,07,23132,1,36,36,6020,6165,7224000,7398000,01,01
2019,26,07,23132,1,57,61,4876,4922,9264400,10008066.666666666,01,01
2019,29,03,21130,*,17,18,12620,13178,11918888.88888889,13178000,01,01
2019,29,03,21130,*,9,10,20497,18890,10248500,10494444.444444446,01,01
2019,29,03,23132,1,11,12,9980,9840,3659333.3333333335,3936000,01,01
2019,29,03,23132,1,17,18,15467,14147,8764633.333333334,8488200.000000002,01,01
2019,29,05,21130,*,12,13,16772,15446,11181333.333333334,11155444.444444446,01,01
2019,29,05,21130,*,8,9,17867,15119,7940888.888888889,7559500,01,01
2019,29,05,21130,*,9,9,20400,19550,10200000,9775000,01,01
2019,29,05,23132,1,20,25,17698,16480,11798666.666666666,13733333.333333334,01,01
2019,29,05,23132,1,28,22,6150,6350,5740000,4656666.666666667,01,01
2019,29,06,21130,*,12,11,15015,14427,10010000,8816500,01,01
2019,29,06,21130,*,9,10,20880,20140,10440000,11188888.888888888,01,01
2019,29,06,21130,*,9,9,27210,27380,13605000,13690000,01,01
2019,29,06,23132,1,18,19,12100,11900,7260000,7536666.666666667,01,01
2019,29,06,23132,1,27,27,9774,10224,8796600,9201600,01,01
2019,29,07,21130,*,10,9,14693,14612,8162777.777777779,7306000,01,01
2019,29,07,21130,*,8,8,20790,13815,9240000,6140000,01,02
2019,29,07,23132,1,15,16,8120,8090,4060000,4314666.666666667,01,01
2019,29,07,23132,1,18,17,6390,6450,3834000,3655000,12,12
2019,29,07,23132,1,20,24,17754,16580,11836000,13264000,01,01
2019,29,07,23132,1,8,10,23380,20456,7793333.333333333,6818666.666666667,01,01
2019,31,01,21130,*,10,10,22950,22040,12750000,12244444.444444446,01,01
2019,31,01,21130,*,11,11,18900,18800,11550000,11488888.88888889,01,01
2019,31,01,21130,*,9,11,18480,17520,9240000,10706666.666666666,01,01
2019,31,01,23132,1,18,20,20200,20420,12120000,13613333.333333334,01,01
2019,31,01,23132,1,22,18,12467,13735,9142466.666666666,8241000,01,01
2019,31,02,21130,*,10,10,20184,20014,11213333.333333334,11118888.888888888,01,01
2019,31,02,21130,*,10,10,21000,20520,11666666.666666666,11400000,01,01
2019,31,02,21130,*,11,8,16770,19260,10248333.333333334,8560000,12,12
2019,31,02,21130,*,6,6,14960,16050,4986666.666666667,5350000,12,12
2019,31,02,23132,1,26,24,18730,18650,16232666.666666666,14920000,01,01
2019,31,02,23132,1,27,26,7620,6640,6858000,5754666.666666667,01,01
2019,31,02,23132,1,28,26,9450,9600,8820000,8320000,01,01
2019,31,02,23132,1,30,27,8400,9200,8400000,8280000,01,01
2019,31,02,23132,2,103,104,3060,3100,5253000,5373333.333333333,01,01
2019,31,02,23132,2,182,156,1860,2160,5642000,5616000,01,01
2019,31,02,23132,2,90,85,3578,3744,5367000,5303999.999999999,01,01
2019,31,03,21130,*,11,11,18340,18150,11207777.777777776,11091666.666666666,01,01
2019,31,03,21130,*,12,12,14960,15170,9973333.333333334,10113333.333333334,01,01
2019,31,03,21130,*,7,7,25670,24990,9982777.777777778,9718333.333333334,01,01
2019,31,03,21130,*,9,9,23000,22900,11500000,11450000,01,01
2019,31,03,23132,1,18,18,14690,14500,8814000,8700000,01,01
2019,31,03,23132,1,30,30,8750,8480,8750000,8480000,01,01
2019,31,03,23132,2,128,126,2550,2600,5440000,5460000,01,01
2019,31,03,23132,2,167,170,1820,1895,5065666.666666667,5369166.666666667,01,01
2019,31,03,23132,2,97,94,3145,3230,5084416.666666667,5060333.333333333,01,01
2019,31,04,21130,*,11,11,15688,18074,9587111.11111111,11045222.222222224,01,01
2019,31,04,21130,*,7,8,21302,20754,8284111.111111112,9224000,01,01
2019,31,04,21130,*,8,7,13410,15694,5960000,6103222.222222221,02,02
2019,31,04,21130,*,9,8,18780,19220,9390000,8542222.222222222,01,01
2019,31,04,23132,1,13,12,15246,15000,6606600,6000000,02,02
2019,31,04,23132,1,25,21,13720,15640,11433333.333333334,10948000,01,01
2019,31,04,23132,1,30,29,8380,8950,8380000,8651666.666666666,01,01
2019,31,04,23132,1,33,32,11320,11460,12452000,12224000,01,01
2019,31,04,23132,1,33,33,10120,10056,11132000,11061600.000000002,01,01
2019,31,04,23132,2,168,162,2179,2142,6101200.000000001,5783400,01,01
2019,31,04,23132,2,78,69,4342,4150,5644600,4772500,01,01
2019,31,05,21130,*,10,11,12000,11500,6666666.666666667,7027777.777777779,07,07
2019,31,05,21130,*,11,11,18840,18560,11513333.333333334,11342222.222222224,01,01
2019,31,05,21130,*,12,11,12340,8720,8226666.666666667,5328888.888888889,01,07
2019,31,05,21130,*,13,13,16200,16400,11700000,11844444.444444446,01,01
2019,31,05,21130,*,8,8,19160,19380,8515555.555555556,8613333.333333334,12,12
2019,31,05,21130,*,9,10,21900,20200,10950000,11222222.222222222,01,01
2019,31,05,21130,*,9,11,18160,15520,9080000,9484444.444444444,01,01
2019,31,05,23132,1,14,14,21430,22500,10000666.666666666,10500000,01,01
2019,31,05,23132,1,21,18,22350,24540,15645000,14724000,01,01
2019,31,05,23132,1,22,19,14150,15340,10376666.666666666,9715333.333333334,01,01
2019,31,05,23132,1,25,27,9280,8100,7733333.333333333,7290000,01,01
2019,31,05,23132,1,27,27,9175,9537,8257500,8583300,01,01
2019,31,05,23132,1,27,29,13350,12850,12015000,12421666.666666666,01,01
2019,31,05,23132,1,30,31,8300,8200,8300000,8473333.333333334,01,01
2019,31,05,23132,2,102,109,3270,3090,5559000,5613500,01,01
2019,31,05,23132,2,116,117,1720,1840,3325333.3333333335,3588000,12,12
2019,31,05,23132,2,125,120,2530,2690,5270833.333333333,5380000,01,01
2019,31,05,23132,2,95,98,3410,4430,5399166.666666667,7235666.666666667,01,01
2019,31,06,21130,*,10,11,13645,12800,7580555.555555555,7822222.222222223,12,12
2019,31,06,21130,*,11,11,18900,18600,11550000,11366666.666666666,01,01
2019,31,06,21130,*,11,11,19933,18780,12181277.777777776,11476666.666666666,01,01
2019,31,06,21130,*,12,12,15716,19536,10477333.333333334,13024000,01,01
2019,31,06,21130,*,12,12,16900,15900,11266666.666666666,10600000,01,12
2019,31,06,21130,*,12,12,21710,21570,14473333.333333334,14380000,01,01
2019,31,06,21130,*,15,15,12230,12320,10191666.666666666,10266666.666666668,01,01
2019,31,06,21130,*,8,7,16030,15128,7124444.444444444,5883111.111111112,07,07
2019,31,06,21130,*,8,9,23400,22950,10400000,11475000,01,01
2019,31,06,23132,1,13,11,8350,9240,3618333.3333333335,3388000,12,12
2019,31,06,23132,1,15,16,13200,12800,6600000,6826666.666666667,01,01
2019,31,06,23132,1,18,17,14500,15000,8700000,8500000,01,01
2019,31,06,23132,1,18,20,11213,12281,6727799.999999999,8187333.333333333,01,01
2019,31,06,23132,1,18,20,12090,12070,7254000,8046666.666666667,01,01
2019,31,06,23132,1,18,21,10980,12020,6588000,8414000,01,01
2019,31,06,23132,1,21,23,9200,9080,6440000,6961333.333333333,12,12
2019,31,06,23132,1,22,24,12440,10980,9122666.666666666,8784000,01,01
2019,31,06,23132,1,25,27,7320,8040,6100000,7236000,12,12
2019,31,06,23132,1,25,30,17060,14130,14216666.666666666,14130000,01,01
2019,31,06,23132,1,25,34,7340,9184,6116666.666666667,10408533.333333334,12,01
2019,31,06,23132,1,27,27,10983,10248,9884700,9223200,01,01
2019,31,06,23132,1,27,28,9755,9540,8779500,8904000,01,01
2019,31,06,23132,1,31,35,8720,7020,9010666.666666666,8190000,01,01
2019,31,06,23132,2,102,106,3140,3000,5338000,5300000,01,01
2019,31,06,23132,2,103,99,3210,3350,5510500,5527500,01,01
2019,31,06,23132,2,114,115,2860,2810,5434000,5385833.333333333,01,01
2019,31,06,23132,2,116,115,2800,2850,5413333.333333333,5462500,01,01
2019,31,06,23132,2,121,118,2600,2690,5243333.333333333,5290333.333333333,01,01
2019,31,06,23132,2,127,160,2190,1760,4635500,4693333.333333333,01,01
2019,31,06,23132,2,139,134,1806,1736,4183899.9999999995,3877066.666666666,01,01
2019,31,06,23132,2,190,184,1020,1180,3230000,3618666.6666666665,12,12
2019,31,06,23132,2,81,84,4190,4080,5656500,5712000,01,01
2019,31,06,23132,2,82,103,1995,2335,2726500,4008416.6666666665,12,12
2019,31,06,23132,2,99,122,3620,2820,5973000,5734000,01,01
2019,31,07,21130,*,10,10,13236,14115,7353333.333333333,7841666.666666667,02,02
2019,31,07,21130,*,10,10,21100,20700,11722222.222222222,11500000,01,01
2019,31,07,21130,*,11,10,14920,15470,9117777.777777778,8594444.444444446,12,12
2019,31,07,21130,*,11,10,26400,25700,16133333.333333334,14277777.777777776,01,01
2019,31,07,21130,*,13,15,7215,7171,5210833.333333333,5975833.333333333,12,12
2019,31,07,21130,*,15,14,10734,10820,8945000,8415555.555555554,02,02
2019,31,07,21130,*,8,10,13260,17434,5893333.333333333,9685555.555555554,02,02
2019,31,07,21130,*,8,10,13680,12160,6080000,6755555.555555556,12,12
2019,31,07,21130,*,8,8,24670,23940,10964444.444444446,10640000,01,01
2019,31,07,21130,*,9,9,22247,21376,11123500,10688000,01,01
2019,31,07,23132,1,12,12,16290,15640,6516000,6256000,02,02
2019,31,07,23132,1,13,15,8620,8340,3735333.3333333335,4170000,12,12
2019,31,07,23132,1,16,17,11760,9950,6272000,5638333.333333333,01,01
2019,31,07,23132,1,16,17,19040,17960,10154666.666666666,10177333.333333334,01,01
2019,31,07,23132,1,20,21,12830,12950,8553333.333333334,9065000,01,01
2019,31,07,23132,1,21,20,12100,12820,8470000,8546666.666666666,01,01
2019,31,07,23132,1,22,20,12978,11510,9517200,7673333.333333333,01,01
2019,31,07,23132,1,22,23,11540,10620,8462666.666666666,8142000,01,01
2019,31,07,23132,1,25,26,10310,10427,8591666.666666666,9036733.333333334,01,01
2019,31,07,23132,1,27,25,11900,13400,10710000,11166666.666666666,01,01
2019,31,07,23132,1,27,28,8850,8230,7965000,7681333.333333333,01,01
2019,31,07,23132,1,31,32,13090,13150,13526333.333333334,14026666.666666666,01,01
2019,31,07,23132,1,33,32,10538,10958,11591800,11688533.333333334,01,01
2019,31,07,23132,1,35,34,7260,7170,8470000,8126000,01,01
2019,31,07,23132,2,100,115,3740,3520,6233333.333333333,6746666.666666667,01,01
2019,31,07,23132,2,112,119,2990,2960,5581333.333333333,5870666.666666667,12,12
2019,31,07,23132,2,121,112,2650,2850,5344166.666666667,5320000,01,01
2019,31,07,23132,2,122,118,2650,2740,5388333.333333333,5388666.666666667,01,01
2019,31,07,23132,2,125,146,2326,3352,4845833.333333333,8156533.333333333,01,01
2019,31,07,23132,2,129,117,2440,2700,5246000,5265000,01,01
2019,31,07,23132,2,129,132,2988,3150,6424200.000000001,6930000,12,12
2019,31,07,23132,2,135,128,2366,2565,5323500,5472000,01,01
2019,31,07,23132,2,145,105,2750,2200,6645833.333333333,3850000,01,12
2019,31,07,23132,2,86,111,3219,2309,4613899.999999999,4271650,01,01
2019,32,02,21130,*,11,13,23240,21460,14202222.222222224,15498888.888888888,01,01
2019,32,02,21130,*,7,8,13350,12260,5191666.666666667,5448888.888888889,02,02
2019,32,02,21130,*,8,12,10136,12320,4504888.888888889,8213333.333333333,12,12
2019,32,02,21130,*,8,8,14670,13940,6520000,6195555.555555556,12,12
2019,32,02,21130,*,9,9,19800,20100,9900000,10050000,01,01
2019,32,02,23132,1,16,18,7748,7683,4132266.6666666665,4609800,01,01
2019,32,02,23132,1,18,21,9870,10348,5922000,7243600,01,01
2019,32,02,23132,1,19,18,8263,9930,5233233.333333333,5958000,12,12
2019,32,02,23132,1,20,18,10165,11097,6776666.666666667,6658200.000000001,01,01
2019,32,02,23132,1,56,54,8810,8870,16445333.333333334,15966000,01,01
2019,32,03,21130,*,10,12,9489,9198,5271666.666666667,6132000,05,05
2019,32,03,21130,*,10,9,25680,24314,14266666.666666666,12157000,01,01
2019,32,03,21130,*,11,11,17680,16912,10804444.444444444,10335111.11111111,01,01
2019,32,04,21130,*,12,10,12630,10965,8420000,6091666.666666667,12,12
2019,32,04,21130,*,12,12,20212,20324,13474666.666666666,13549333.333333334,01,01
2019,32,04,21130,*,13,11,22034,21600,15913444.444444446,13200000,01,01
2019,32,04,21130,*,14,14,14148,14285,11004000,11110555.555555558,01,01
2019,32,04,23132,1,18,17,12746,12633,7647600,7158700,01,01
2019,32,04,23132,1,23,25,7520,7960,5765333.333333333,6633333.333333333,01,01
2019,32,05,21130,*,10,10,17360,20500,9644444.444444446,11388888.888888888,01,01
2019,32,05,21130,*,7,6,16903,15924,6573388.888888888,5308000,12,12
2019,32,05,21130,*,8,8,19500,19600,8666666.666666666,8711111.11111111,01,01
2019,32,05,21130,*,8,8,23301,20050,10356000,8911111.11111111,01,01
2019,32,05,21130,*,8,9,13120,16880,5831111.111111111,8440000,12,01
2019,32,05,23132,1,10,10,8720,10140,2906666.6666666665,3380000,12,12
2019,32,05,23132,1,18,20,11990,8656,7194000,5770666.666666667,01,01
2019,32,05,23132,1,20,18,11831,12910,7887333.333333333,7746000,01,01
2019,32,05,23132,1,64,60,10464,10520,22323200.000000004,21040000,01,01
2019,32,05,23132,2,135,142,3501,3480,7877250,8236000,01,01
2019,32,05,23132,2,30,37,1760,2140,880000,1319666.6666666667,01,01
2019,32,06,21130,*,10,10,13408,13952,7448888.888888888,7751111.111111112,12,12
2019,32,06,21130,*,10,10,17200,17600,9555555.555555554,9777777.777777778,01,01
2019,32,06,21130,*,10,10,24156,23006,13420000,12781111.111111112,01,01
2019,32,06,21130,*,14,14,16082,16153,12508222.222222224,12563444.444444442,01,01
2019,32,06,21130,*,17,16,18364,18174,17343777.777777776,16154666.666666666,01,01
2019,32,06,21130,*,7,6,4545,3335,1767500,1111666.6666666667,02,02
2019,32,06,21130,*,7,8,22520,18950,8757777.777777778,8422222.222222222,01,01
2019,32,06,21130,*,8,8,23440,23590,10417777.777777778,10484444.444444444,01,01
2019,32,06,21130,*,9,12,18420,16720,9210000,11146666.666666666,01,01
2019,32,06,21130,*,9,9,17230,18940,8615000,9470000,01,01
2019,32,06,23132,1,10,10,23562,19230,7854000,6410000,09,09
2019,32,06,23132,1,11,11,10800,10710,3960000,3927000,12,12
2019,32,06,23132,1,15,15,16572,18877,8286000,9438500,01,01
2019,32,06,23132,1,16,15,13556,13122,7229866.666666667,6561000,01,01
2019,32,06,23132,1,18,16,14928,12668,8956799.999999998,6756266.666666667,01,01
2019,32,06,23132,1,18,17,9612,10230,5767200.000000001,5797000,01,01
2019,32,06,23132,1,18,20,11080,11020,6648000,7346666.666666667,01,01
2019,32,06,23132,1,18,23,15984,11046,9590400,8468600,01,01
2019,32,06,23132,1,20,18,13653,13333,9102000,7999799.999999999,01,01
2019,32,06,23132,1,20,22,9070,8193,6046666.666666667,6008200,12,12
2019,32,06,23132,1,21,22,6720,6650,4704000,4876666.666666667,12,12
2019,32,06,23132,2,104,103,2480,2497,4298666.666666667,4286516.666666667,01,01
2019,32,06,23132,2,106,92,1064,1037,1879733.3333333337,1590066.6666666667,02,02
2019,32,06,23132,2,109,97,3830,4251,6957833.333333333,6872450.000000001,01,01
2019,32,06,23132,2,120,140,3020,2840,6040000,6626666.666666667,01,01
2019,32,06,23132,2,150,159,2160,2300,5400000,6095000,01,01
2019,32,06,23132,2,65,65,2721,3090,2947750,3347500,12,12
2019,32,06,23132,2,70,80,2882,2250,3362333.3333333335,3000000,04,04
2019,32,06,23132,2,72,60,2727,3610,3272399.9999999995,3610000,01,01
2019,32,06,23132,2,72,75,2410,2230,2892000,2787500,01,01
2019,32,06,23132,2,98,92,3707,3846,6054766.666666667,5897200.000000001,01,01
2019,32,07,21130,*,10,10,17902,17468,9945555.555555554,9704444.444444446,01,01
2019,32,07,21130,*,10,12,21832,22412,12128888.888888888,14941333.333333334,01,01
2019,32,07,21130,*,10,8,15900,15750,8833333.333333334,7000000,02,02
2019,32,07,21130,*,11,10,19104,18546,11674666.666666666,10303333.333333334,01,01
2019,32,07,21130,*,11,11,9560,10665,5842222.222222221,6517500,07,07
2019,32,07,21130,*,11,12,14082,9324,8605666.666666666,6216000,01,02
2019,32,07,21130,*,11,8,19940,14240,12185555.555555558,6328888.888888889,01,01
2019,32,07,21130,*,12,11,18028,17014,12018666.666666666,10397444.444444444,01,01
2019,32,07,21130,*,12,12,19490,14530,12993333.333333334,9686666.666666666,01,01
2019,32,07,21130,*,13,12,20158,20192,14558555.555555554,13461333.333333334,01,01
2019,32,07,21130,*,13,13,19923,19320,14388833.333333334,13953333.333333334,01,01
